review_text,sentiment,language_mix,rating,review_id,product_id,category,platform,review_length_chars,estimated_tokens,will_be_truncated
Masala Dosa fresh tha aur Swiggy delivery late thi thi. Price affordable. Overall theek hai.,negative,hindi_english,1,REV_011270,PROD0011270,Food,Swiggy,92,21,False
"Restaurant se Tandoori Roti order kiya via Zomato. Portion kaafi tha, thik temperature. Phir bhi recommend karunga.",negative,hindi_english,1,REV_002440,PROD0002440,Food,Zomato,115,23,False
"Kajal ka result visible mila, fragrance pleasant. Price affordable. Disappointed ho gaya.",positive,hindi_english,4,REV_002574,PROD0002574,General,Unknown,89,16,False
"Swiggy se Gulab Jamun order kiya, taste bahut achha tha, delivery bahut fast thi. Packaging kharab thi. Value for money.",neutral,hindi_english,3,REV_011292,PROD0011292,Food,Swiggy,120,28,False
worst product the cars are damagedand poor quality dont buy it,positive,english,4,ENG_018820,ENGSRC018820,General,Unknown,62,15,False
Paneer Tikka ka flavour balanced tha. Zomato delivery late thi. Phir bhi recommend karunga.,neutral,hindi_english,3,REV_002358,PROD0002358,Food,Zomato,91,19,False
"Shampoo ka result visible mila, fragrance pleasant. Price reasonable. Must try.",negative,hindi_english,1,REV_004166,PROD0004166,Beauty,Nykaa,79,15,False
"Denim Jeans ki stitching average hai, color vibrant. Exchange return slow tha. Disappointed ho gaya.",positive,hindi_english,5,REV_010729,PROD0010729,General,Unknown,100,21,False
awesome soundbarsbass bass bass very good looks nd premimum qualityif u r bass lover then dont think just go for disthis is totally extraordinary product,positive,english,4,ENG_022827,ENGSRC022827,General,Unknown,153,35,False
"Amazon pe Powerbank purchase kiya, build badhiya hai. Packaging theek thi, delivery on time thi. Overall theek hai.",negative,hindi_english,2,REV_007755,PROD0007755,Home,Amazon,115,25,False
i was very skeptical about buying a mac and now i think its the best choice the battery life that i was getting was anywhere around 3 days normal usage 4h of screen on time per dayspeakers are among the best in laptopsthe only problem i had with this mac was app compatibilityi think itll be solved soon,positive,english,4,ENG_014637,ENGSRC014637,General,Unknown,303,81,False
It's a very good product from mamaearth. The oil gives your hair full strength and perfect shine. Onion are rich in sulphur thats add up the strength of hair roots and holds the hair preventing hairloss. Suitable for all type hair. For better result use at night. Go for it.,positive,english,4,ENG_000008,ENGSRC000008,General,Unknown,274,70,False
a must for a polluted city like delhi filters fowl smell in the room as well,positive,english,4,ENG_027643,ENGSRC027643,General,Unknown,76,22,False
"Zomato pe Vada Pav mangwaya, theek thaak. Delivery on time thi thi, packaging theek thi. Value for money.",positive,hindi_english,4,REV_010328,PROD0010328,General,Unknown,105,25,False
"Ahmedabad me Swiggy ka order diya Veg Thali. Quantity kaafi thi, garam aaya. Disappointed ho gaya.",positive,hindi_english,5,REV_011910,PROD0011910,General,Unknown,98,22,False
"Amazon pe Trimmer purchase kiya, build flimsy hai. Packaging leak-proof thi, delivery late thi. Overall theek hai.",neutral,hindi_english,3,REV_006904,PROD0006904,Kitchen,Amazon,124,25,False
practical product very handy machine for the urban lifestyle one can forget all the headache regarding dish washing and be at peace does its job very well,positive,english,4,ENG_004095,ENGSRC004095,General,Unknown,154,37,False
Chicken Biryani fresh tha aur Swiggy delivery late thi thi. Price mehenga tha. Value for money.,positive,hindi_english,4,REV_003870,PROD0003870,General,Unknown,95,22,False
"Zomato pe Butter Chicken mangwaya, spicy. Delivery late thi thi, packaging leak-proof thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_007247,PROD0007247,Food,Zomato,113,23,False
"Amazon pe Desk Lamp purchase kiya, build solid hai. Packaging kharab thi, delivery on time thi. Phir bhi recommend karunga.",positive,hindi_english,4,REV_004998,PROD0004998,General,Unknown,123,28,False
"Zomato pe Veg Pulao mangwaya, average. Delivery bahut fast thi thi, packaging leak-proof thi. Value for money.",neutral,hindi_english,3,REV_008069,PROD0008069,Food,Zomato,110,23,False
Tandoori Roti ka flavour balanced tha. Zomato delivery bahut fast thi. Nahi lena chahiye tha.,neutral,hindi_english,3,REV_003290,PROD0003290,Food,Zomato,93,21,False
"Myntra se Denim Jeans liya, size perfect tha aur fabric soft. Delivery late thi. Disappointed ho gaya.",neutral,hindi_english,3,REV_006411,PROD0006411,Fashion,Myntra,102,23,False
"Pune me Swiggy ka order diya Veg Thali. Quantity sahi thi, thik temperature. Value for money.",negative,hindi_english,2,REV_005493,PROD0005493,Food,Swiggy,93,22,False
the flask is so good ordered it and got it the next day i bought a 500ml flask for easy mobility and it serves the purpose the quality of the product is very good its sturdy and hard the insulation is also good it keeps the beverage hot ultimately the heat will reduce after long time but it still was warm enough the flip lid is a really good one for easy use no leakage,positive,english,4,ENG_033265,ENGSRC033265,General,Unknown,371,105,False
not supported with redmi 8 disappointing gor me quality is average,positive,english,4,ENG_008369,ENGSRC008369,General,Unknown,66,15,False
"Steam Iron ka performance mast tha, price reasonable. Warranty return slow tha. Disappointed ho gaya.",neutral,hindi_english,3,REV_005911,PROD0005911,Home,Flipkart,101,21,False
cherger cable mi note 7 super cherger 18w thanks for the flipcart,positive,english,4,ENG_016383,ENGSRC016383,General,Unknown,65,16,False
"Swiggy se Masala Dosa order kiya, taste bahut achha tha, delivery on time thi. Packaging leak-proof thi. Overall theek hai.",neutral,hindi_english,3,REV_010576,PROD0010576,Food,Swiggy,133,29,False
"Nykaa se Kajal liya, skin pe feel lightweight hai. Packaging kharab thi. Delivery bahut fast thi. Value for money.",neutral,hindi_english,3,REV_008122,PROD0008122,Beauty,Nykaa,124,28,False
"Hair Oil ka result decent mila, fragrance strong. Price reasonable. Overall theek hai.",neutral,hindi_english,3,REV_001962,PROD0001962,Beauty,Nykaa,96,19,False
"Face Serum ka result decent mila, fragrance mild. Price zyada tha. Disappointed ho gaya.",negative,hindi_english,1,REV_012100,PROD0012100,Beauty,Nykaa,88,19,False
Hakka Noodles ka flavour overpowering tha. Zomato delivery bahut fast thi. Phir bhi recommend karunga.,negative,hindi_english,1,REV_006061,PROD0006061,Food,Zomato,112,22,False
"Mixer Grinder ka performance excellent tha, price zyada tha. Warranty return theek tha. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_006222,PROD0006222,Kitchen,Flipkart,110,23,False
i am using from last 6 months i liked very much super it can be cleaned easily good features and awsome loved it thanks flipt cart,positive,english,4,ENG_018590,ENGSRC018590,General,Unknown,130,36,False
"Zomato pe Chole Bhature mangwaya, spicy. Delivery on time thi thi, packaging theek thi. Nahi lena chahiye tha.",positive,hindi_english,4,REV_012116,PROD0012116,General,Unknown,110,25,False
no complaints at all great purchase very nice quality at this price buying another one for mom,positive,english,4,ENG_029018,ENGSRC029018,General,Unknown,94,23,False
"Swiggy se Chicken Biryani order kiya, taste bahut achha tha, delivery on time thi. Packaging leak-proof thi. Disappointed ho gaya.",positive,hindi_english,4,REV_002220,PROD0002220,General,Unknown,130,28,False
"Restaurant se Hakka Noodles order kiya via Zomato. Portion sahi tha, thanda pohoch gaya. Overall theek hai.",neutral,hindi_english,3,REV_000049,PROD0000049,Food,Zomato,117,25,False
"Zomato pe Chicken Shawarma mangwaya, spicy. Delivery late thi thi, packaging sahi thi. Value for money.",positive,hindi_english,5,REV_005754,PROD0005754,General,Unknown,103,22,False
"Trimmer ka performance below average hai, price zyada tha. Return replace helpful tha. Overall theek hai.",neutral,hindi_english,3,REV_005247,PROD0005247,Kitchen,Amazon,105,22,False
nice ovenbut you cant grill in this for grilling you need to get a high rack the operation of the oven is very much complicatedif you want to use it at its full potentialbut if you are take it for just getting your hot and ready then it can be for you,positive,english,4,ENG_035431,ENGSRC035431,General,Unknown,251,72,False
"Myntra se Sneakers liya, size perfect tha aur fabric soft. Delivery on time thi. Value for money.",neutral,hindi_english,3,REV_007077,PROD0007077,Fashion,Myntra,107,25,False
"Flipkart se Trimmer liya, quality average. Delivery bahut fast thi, packaging sahi thi. Nahi lena chahiye tha.",positive,hindi_english,4,REV_009125,PROD0009125,General,Unknown,110,23,False
"Sneakers ki stitching badhiya hai, color vibrant. Exchange return theek tha. Nahi lena chahiye tha.",negative,hindi_english,1,REV_002859,PROD0002859,Fashion,Myntra,99,21,False
flipkart facility for this product is so bad item size is so small very bad,positive,english,4,ENG_030273,ENGSRC030273,General,Unknown,75,21,False
Hakka Noodles ka flavour overpowering tha. Zomato delivery late thi. Phir bhi recommend karunga.,negative,hindi_english,1,REV_004718,PROD0004718,Food,Zomato,96,19,False
"Zomato pe Paneer Tikka mangwaya, bahut achha. Delivery late thi thi, packaging sahi thi. Disappointed ho gaya.",neutral,hindi_english,3,REV_008626,PROD0008626,Food,Zomato,120,25,False
"Hair Dryer ka performance excellent tha, price affordable. Warranty return helpful tha. Phir bhi recommend karunga.",negative,hindi_english,1,REV_006472,PROD0006472,Electronics,Flipkart,115,22,False
"Price affordable tha, Hoodie overall disappointing. Disappointed ho gaya.",neutral,hindi_english,3,REV_003506,PROD0003506,Fashion,Myntra,83,14,False
Tandoori Roti ka flavour balanced tha. Zomato delivery on time thi. Phir bhi recommend karunga.,neutral,hindi_english,3,REV_005750,PROD0005750,Food,Zomato,95,21,False
"Chennai me Swiggy ka order diya Margherita Pizza. Quantity kaafi thi, thik temperature. Overall theek hai.",negative,hindi_english,2,REV_010733,PROD0010733,Food,Swiggy,106,22,False
"Kajal ka result visible mila, fragrance strong. Price reasonable. Overall theek hai.",neutral,hindi_english,3,REV_002166,PROD0002166,Beauty,Nykaa,94,18,False
"Flipkart se Powerbank liya, quality solid. Delivery on time thi, packaging sahi thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_005438,PROD0005438,Electronics,Flipkart,107,23,False
"I bought this for myself because it came up under a search for vegan lotion. However, I will continue buying it because it is so lightweight and quickly absorbed. I live in the desert and am impressed by how much it hydrates my skin.Thank you Amazon",positive,english,4,ENG_001242,ENGSRC001242,General,Unknown,249,64,False
"Pune me Swiggy ka order diya Masala Dosa. Quantity sahi thi, garam aaya. Overall theek hai.",positive,hindi_english,4,REV_011398,PROD0011398,General,Unknown,91,22,False
nice packaging no word for this but palte is thin material although quality of package and they delivered it very carefully loved this this is for maa and babas marriage anniversary gift from me,positive,english,4,ENG_037149,ENGSRC037149,General,Unknown,194,47,False
"Amazon pe Bluetooth Speaker purchase kiya, build badhiya hai. Packaging kharab thi, delivery bahut fast thi. Disappointed ho gaya.",neutral,hindi_english,3,REV_004562,PROD0004562,Kitchen,Amazon,130,26,False
"Nykaa se Face Serum liya, skin pe feel greasy nahi hai. Packaging kharab thi. Delivery bahut fast thi. Overall theek hai.",negative,hindi_english,2,REV_000079,PROD0000079,Beauty,Nykaa,121,29,False
"Kolkata me Swiggy ka order diya Cheeseburger. Quantity sahi thi, thanda pohoch gaya. Value for money.",neutral,hindi_english,3,REV_009635,PROD0009635,Food,Swiggy,111,23,False
"Zomato pe Tandoori Roti mangwaya, bahut achha. Delivery on time thi thi, packaging kharab thi. Overall theek hai.",positive,hindi_english,5,REV_007803,PROD0007803,General,Unknown,113,25,False
"Nykaa se Face Serum liya, skin pe feel greasy nahi hai. Packaging sahi thi. Delivery late thi. Disappointed ho gaya.",neutral,hindi_english,3,REV_007001,PROD0007001,Beauty,Nykaa,116,28,False
awesome just love the voice very smooth i was feeling like sitting at cinema hall after playing this good one sound quality is too good,positive,english,4,ENG_022568,ENGSRC022568,General,Unknown,135,35,False
"Price affordable tha, Anarkali Dress overall great value. Nahi lena chahiye tha.",negative,hindi_english,2,REV_000732,PROD0000732,Fashion,Myntra,80,16,False
"Denim Jeans ki stitching solid hai, color as shown. Exchange return helpful tha. Must try.",neutral,hindi_english,3,REV_008468,PROD0008468,Fashion,Myntra,90,21,False
"Hair Dryer ka performance theek tha, price zyada tha. Warranty return helpful tha. Disappointed ho gaya.",neutral,hindi_english,3,REV_003671,PROD0003671,Electronics,Flipkart,104,22,False
"Zomato pe Butter Chicken mangwaya, theek thaak. Delivery bahut fast thi thi, packaging theek thi. Overall theek hai.",neutral,hindi_english,3,REV_006131,PROD0006131,Food,Zomato,126,26,False
"Nykaa se Face Serum liya, skin pe feel greasy nahi hai. Packaging leak-proof thi. Delivery on time thi. Disappointed ho gaya.",negative,hindi_english,1,REV_004540,PROD0004540,Beauty,Nykaa,125,29,False
"Zomato pe Chole Bhature mangwaya, spicy. Delivery late thi thi, packaging theek thi. Phir bhi recommend karunga.",positive,hindi_english,4,REV_004107,PROD0004107,General,Unknown,112,23,False
Chole Bhature ka flavour rich tha. Zomato delivery bahut fast thi. Phir bhi recommend karunga.,neutral,hindi_english,3,REV_007007,PROD0007007,Food,Zomato,104,22,False
"Installation smooth tha, overall great value. Disappointed ho gaya.",positive,hindi_english,5,REV_001344,PROD0001344,General,Unknown,67,12,False
"Steam Iron ka performance excellent tha, price zyada tha. Warranty return theek tha. Phir bhi recommend karunga.",negative,hindi_english,1,REV_004740,PROD0004740,Kitchen,Flipkart,112,23,False
"Amazon pe Electric Kettle purchase kiya, build average hai. Packaging kharab thi, delivery bahut fast thi. Overall theek hai.",neutral,hindi_english,3,REV_003686,PROD0003686,Home,Amazon,125,26,False
not worth the money very low bass but comfortable rockers 410 is better than this one in terms of bass but the comfort youll not get there this one has a better microphone than the 410 so if you need better sound experience go for 410 if you need comfort and a good mic go for this one you cannot fold this also which you can in 410,positive,english,4,ENG_001438,ENGSRC001438,General,Unknown,332,95,False
"Myntra se Kurta Set liya, size thoda tight tha aur fabric thick. Delivery late thi. Disappointed ho gaya.",positive,hindi_english,4,REV_000858,PROD0000858,General,Unknown,105,25,False
its really price worth product its good in working condition its delivered n installed in next day only quick delivery,positive,english,4,ENG_018526,ENGSRC018526,General,Unknown,118,28,False
the one thing that i have noticed on flipkart is all the reviews for boat aavante speakers are on the same page irrespective of the model the user has bought it confuses users to understand which review belongs to which modelhence here i am mentioning which model i have bought it will help others accordinglymodel avante bar 1550 120wpros good bass bass is sufficient to satisfy your ears if u go for other model ie 2000 it has more bass frequency than this one but it could,positive,english,4,ENG_022793,ENGSRC022793,General,Unknown,475,121,False
"Conditioner ka result decent mila, fragrance none. Price affordable. Disappointed ho gaya.",neutral,hindi_english,3,REV_004825,PROD0004825,Beauty,Nykaa,90,16,False
"Hair Dryer ka performance below average tha, price reasonable. Warranty return theek tha. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_007436,PROD0007436,Electronics,Flipkart,117,23,False
product was nice and reliable as its a samsung brand but warranty provided is very less,positive,english,4,ENG_035081,ENGSRC035081,General,Unknown,87,22,False
"Kajal ka result decent mila, fragrance none. Price zyada tha. Disappointed ho gaya.",neutral,hindi_english,3,REV_008293,PROD0008293,Beauty,Nykaa,93,19,False
yeahhh its too owsm i order 2nd time u can prepare anything in this like oven toaster grill they have so u can prepare as u want,positive,english,4,ENG_017565,ENGSRC017565,General,Unknown,128,37,False
nice productits cooling fan is little noisy working fine with luminous sc 18054 tt batteryit supports up to 900va 756 watt load got it at rs 4400 only,positive,english,4,ENG_032308,ENGSRC032308,General,Unknown,150,39,False
nice looking shoe and the material is also goodworth buying but not much comfortable to wear,positive,english,4,ENG_020217,ENGSRC020217,General,Unknown,92,22,False
good qualitykudos to seller for delivering intactkudos to ifb for launching a dishwasher which is a boon to indian households during lockdown washing quality is really awsome,positive,english,4,ENG_003711,ENGSRC003711,General,Unknown,174,37,False
"Myntra se Sneakers liya, size loose tha aur fabric lightweight. Delivery on time thi. Overall theek hai.",positive,hindi_english,5,REV_010673,PROD0010673,General,Unknown,104,23,False
"Shampoo ka result visible mila, fragrance none. Price zyada tha. Disappointed ho gaya.",negative,hindi_english,2,REV_001191,PROD0001191,Beauty,Nykaa,86,18,False
"Swiggy se Gulab Jamun order kiya, taste theek thaak tha, delivery bahut fast thi. Packaging sahi thi. Must try.",negative,hindi_english,2,REV_011250,PROD0011250,Food,Swiggy,111,26,False
"Price mehenga tha tha, Kurta Set overall disappointing. Must try.",neutral,hindi_english,3,REV_011484,PROD0011484,Fashion,Myntra,75,15,False
Rajma Chawal fresh tha aur Swiggy delivery late thi thi. Price reasonable. Phir bhi recommend karunga.,positive,hindi_english,4,REV_003874,PROD0003874,General,Unknown,102,22,False
"Well, Amul product is nice n trustworthy but only point is that this product was delivered to us when it was reaching about its expiry date",positive,english,4,ENG_000570,ENGSRC000570,General,Unknown,139,36,False
"Pressure Cooker ka performance theek hai, price reasonable. Return replace slow tha. Overall theek hai.",neutral,hindi_english,3,REV_002300,PROD0002300,Electronics,Amazon,103,21,False
"Amazon pe Desk Lamp purchase kiya, build badhiya hai. Packaging leak-proof thi, delivery late thi. Overall theek hai.",neutral,hindi_english,3,REV_006102,PROD0006102,Electronics,Amazon,127,26,False
useless product i got it free with pixel 4a if you do not have free wifi in your house this product is useless it does not have bluetooth so you cannot use it as a bluetooth speaker the speaker quality is good thoughit would have been better if they had given me a quality bluetooth speaker instead of this crap as offer,positive,english,4,ENG_006747,ENGSRC006747,General,Unknown,320,86,False
inalsa inox is a very bad product none of the spices get properly mixedwant to return it,positive,english,4,ENG_006158,ENGSRC006158,General,Unknown,88,23,False
"Conditioner ka result average mila, fragrance pleasant. Price zyada tha. Value for money.",negative,hindi_english,1,REV_006858,PROD0006858,Beauty,Nykaa,89,18,False
"Restaurant se Veg Pulao order kiya via Zomato. Portion kam tha, thanda pohoch gaya. Must try.",negative,hindi_english,1,REV_006359,PROD0006359,Food,Zomato,93,22,False
"Amazon pe Hair Dryer purchase kiya, build flimsy hai. Packaging leak-proof thi, delivery bahut fast thi. Phir bhi recommend karunga.",negative,hindi_english,2,REV_005657,PROD0005657,Kitchen,Amazon,142,29,False
Veg Thali fresh tha aur Swiggy delivery on time thi thi. Price affordable. Disappointed ho gaya.,neutral,hindi_english,3,REV_006501,PROD0006501,Food,Swiggy,96,22,False
"Zomato pe Tandoori Roti mangwaya, bahut achha. Delivery on time thi thi, packaging leak-proof thi. Phir bhi recommend karunga.",negative,hindi_english,2,REV_009926,PROD0009926,Food,Zomato,126,26,False
"Jaipur me Swiggy ka order diya Masala Dosa. Quantity kaafi thi, garam aaya. Nahi lena chahiye tha.",negative,hindi_english,2,REV_001320,PROD0001320,Food,Swiggy,98,23,False
"Mixer Grinder ka performance mast hai, price mehenga tha. Return replace slow tha. Disappointed ho gaya.",negative,hindi_english,2,REV_007634,PROD0007634,Electronics,Amazon,114,23,False
"Myntra se Formal Shirt liya, size loose tha aur fabric lightweight. Delivery late thi. Must try.",neutral,hindi_english,3,REV_003538,PROD0003538,Fashion,Myntra,106,23,False
"Kurta Set ki stitching solid hai, color thoda fade. Exchange return slow tha. Overall theek hai.",negative,hindi_english,1,REV_003377,PROD0003377,Fashion,Myntra,96,22,False
Margherita Pizza fresh tha aur Swiggy delivery late thi thi. Price zyada tha. Disappointed ho gaya.,neutral,hindi_english,3,REV_003553,PROD0003553,Food,Swiggy,99,22,False
"Zomato pe Paneer Tikka mangwaya, bahut achha. Delivery on time thi thi, packaging kharab thi. Must try.",positive,hindi_english,4,REV_012702,PROD0012702,General,Unknown,103,23,False
"Kajal ka result decent mila, fragrance strong. Price zyada tha. Value for money.",negative,hindi_english,2,REV_012172,PROD0012172,Beauty,Nykaa,80,18,False
"Kajal ka result visible mila, fragrance none. Price reasonable. Value for money.",negative,hindi_english,2,REV_011888,PROD0011888,Beauty,Nykaa,80,16,False
"Nykaa se Face Wash liya, skin pe feel greasy nahi hai. Packaging theek thi. Delivery on time thi. Phir bhi recommend karunga.",negative,hindi_english,2,REV_011975,PROD0011975,Beauty,Nykaa,125,30,False
"Amazon pe Electric Kettle purchase kiya, build average hai. Packaging kharab thi, delivery bahut fast thi. Disappointed ho gaya.",neutral,hindi_english,3,REV_001888,PROD0001888,Electronics,Amazon,138,28,False
"Moisturizer ka result visible mila, fragrance none. Price mehenga tha. Overall theek hai.",neutral,hindi_english,3,REV_010357,PROD0010357,Beauty,Nykaa,99,19,False
excellent product for home use easy to clean and absorb water well i was surprised to receive one face mask as giftthanks for this to saral home wonderful make in india productpocketfriendly price also,positive,english,4,ENG_030958,ENGSRC030958,General,Unknown,201,47,False
"Price mehenga tha tha, Cotton T-Shirt overall okay okay. Phir bhi recommend karunga.",negative,hindi_english,1,REV_009047,PROD0009047,Fashion,Myntra,84,18,False
"Price reasonable tha, Track Pants overall disappointing. Phir bhi recommend karunga.",positive,hindi_english,4,REV_000593,PROD0000593,General,Unknown,84,15,False
Veg Thali fresh tha aur Swiggy delivery late thi thi. Price zyada tha. Overall theek hai.,negative,hindi_english,2,REV_003830,PROD0003830,Food,Swiggy,99,23,False
"Swiggy se Veg Thali order kiya, taste average tha, delivery on time thi. Packaging sahi thi. Must try.",negative,hindi_english,1,REV_007774,PROD0007774,Food,Swiggy,102,25,False
"Zomato pe Chicken Shawarma mangwaya, spicy. Delivery bahut fast thi thi, packaging sahi thi. Must try.",neutral,hindi_english,3,REV_012370,PROD0012370,Food,Zomato,102,22,False
Paneer Tikka fresh tha aur Swiggy delivery late thi thi. Price reasonable. Phir bhi recommend karunga.,negative,hindi_english,2,REV_003319,PROD0003319,Food,Swiggy,112,23,False
"Swiggy se Rajma Chawal order kiya, taste spicy tha, delivery late thi. Packaging sahi thi. Must try.",positive,hindi_english,5,REV_012949,PROD0012949,General,Unknown,100,23,False
"Price zyada tha tha, Running Shoes overall okay okay. Overall theek hai.",positive,hindi_english,5,REV_008292,PROD0008292,General,Unknown,72,16,False
"Kurta Set ki stitching average hai, color as shown. Exchange return slow tha. Nahi lena chahiye tha.",negative,hindi_english,1,REV_000335,PROD0000335,Fashion,Myntra,100,23,False
"Hair Oil ka result decent mila, fragrance none. Price affordable. Value for money.",negative,hindi_english,1,REV_001846,PROD0001846,Beauty,Nykaa,82,18,False
"Flipkart se Bluetooth Speaker liya, quality average. Delivery late thi, packaging leak-proof thi. Overall theek hai.",negative,hindi_english,2,REV_002978,PROD0002978,Kitchen,Flipkart,116,22,False
"Installation difficult tha, overall disappointing. Must try.",positive,hindi_english,4,REV_001909,PROD0001909,General,Unknown,60,9,False
"Hair Oil ka result decent mila, fragrance mild. Price affordable. Disappointed ho gaya.",negative,hindi_english,2,REV_006387,PROD0006387,Beauty,Nykaa,87,18,False
"Restaurant se Tandoori Roti order kiya via Zomato. Portion kaafi tha, garam aaya. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_011807,PROD0011807,Food,Zomato,109,23,False
"Flipkart se Trimmer liya, quality average. Delivery bahut fast thi, packaging leak-proof thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_010107,PROD0010107,Kitchen,Flipkart,126,25,False
"Myntra se Kurta Set liya, size thoda tight tha aur fabric lightweight. Delivery late thi. Must try.",neutral,hindi_english,3,REV_002942,PROD0002942,Fashion,Myntra,99,23,False
"Matte Lipstick ka result average mila, fragrance mild. Price affordable. Must try.",negative,hindi_english,2,REV_005804,PROD0005804,Beauty,Nykaa,82,16,False
"The tea is really good. Tastes better than wagh bakri premium tea but grain size is much smaller.Leaves a lot of dust at the bottom of the container which is a bit annoying. Every time you finish the container, a lot of tea will be wasted in the form of dust.",positive,english,4,ENG_001414,ENGSRC001414,General,Unknown,259,71,False
"Steam Iron ka performance mast tha, price zyada tha. Warranty return helpful tha. Disappointed ho gaya.",negative,hindi_english,2,REV_011224,PROD0011224,Home,Flipkart,103,22,False
"Desk Lamp ka performance excellent hai, price affordable. Return replace slow tha. Value for money.",negative,hindi_english,2,REV_003776,PROD0003776,Kitchen,Amazon,109,22,False
"Face Wash ka result visible mila, fragrance none. Price affordable. Must try.",neutral,hindi_english,3,REV_005393,PROD0005393,Beauty,Nykaa,87,18,False
"Nykaa se Kajal liya, skin pe feel thoda sticky hai. Packaging sahi thi. Delivery on time thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_000867,PROD0000867,Beauty,Nykaa,126,30,False
"Amazon pe Electric Kettle purchase kiya, build flimsy hai. Packaging leak-proof thi, delivery bahut fast thi. Phir bhi recommend karunga.",negative,hindi_english,2,REV_005178,PROD0005178,Kitchen,Amazon,137,28,False
thanks flipcart for this product it is very nice i use i feel very good value of money product i love flipcart,positive,english,4,ENG_015629,ENGSRC015629,General,Unknown,110,30,False
"Amazon pe LED Bulb Pack purchase kiya, build average hai. Packaging leak-proof thi, delivery bahut fast thi. Value for money.",neutral,hindi_english,3,REV_008941,PROD0008941,Home,Amazon,135,29,False
"Restaurant se Samosa order kiya via Zomato. Portion kaafi tha, thik temperature. Phir bhi recommend karunga.",positive,hindi_english,4,REV_011859,PROD0011859,General,Unknown,108,22,False
"Price zyada tha tha, Denim Jeans overall paisa wasool. Phir bhi recommend karunga.",negative,hindi_english,1,REV_001232,PROD0001232,Fashion,Myntra,82,18,False
"Pressure Cooker ka performance mast tha, price reasonable. Warranty return theek tha. Nahi lena chahiye tha.",negative,hindi_english,1,REV_004064,PROD0004064,Home,Flipkart,108,22,False
"Powerbank ka performance below average hai, price mehenga tha. Return replace theek tha. Overall theek hai.",positive,hindi_english,5,REV_012527,PROD0012527,General,Unknown,107,22,False
i ordered 2 product it is awesome powerful product and the ekart delevery boy is very good and firendly,positive,english,4,ENG_016097,ENGSRC016097,General,Unknown,103,26,False
"Myntra se Running Shoes liya, size loose tha aur fabric soft. Delivery late thi. Nahi lena chahiye tha.",negative,hindi_english,2,REV_006271,PROD0006271,Fashion,Myntra,113,26,False
in just one month this phone has issue with an audio error so for that once in every time need to do switch on and off i dont think so the phone function will be in good after one year till now ok ok,positive,english,4,ENG_017282,ENGSRC017282,General,Unknown,199,61,False
"Swiggy se Gulab Jamun order kiya, taste spicy tha, delivery bahut fast thi. Packaging theek thi. Must try.",neutral,hindi_english,3,REV_010585,PROD0010585,Food,Swiggy,106,25,False
"Myntra se Cotton T-Shirt liya, size thoda tight tha aur fabric thick. Delivery bahut fast thi. Nahi lena chahiye tha.",negative,hindi_english,2,REV_010903,PROD0010903,Fashion,Myntra,117,28,False
"Anarkali Dress ki stitching flimsy hai, color as shown. Exchange return helpful tha. Overall theek hai.",negative,hindi_english,2,REV_011261,PROD0011261,Fashion,Myntra,103,22,False
"Swiggy se Veg Thali order kiya, taste fresh tha, delivery late thi. Packaging theek thi. Disappointed ho gaya.",positive,hindi_english,5,REV_007166,PROD0007166,General,Unknown,110,25,False
"Amazon pe Electric Kettle purchase kiya, build solid hai. Packaging theek thi, delivery bahut fast thi. Nahi lena chahiye tha.",negative,hindi_english,1,REV_001440,PROD0001440,Home,Amazon,126,28,False
the star rating for the power consumption for this tv is 2star only i wouldnt have buy it if i knew this no reviewers mentioned about it and no where in the description it has shown so better go for the 5 star products to save the money dont blindly trust the paid reviewers in the flipkart as i did,positive,english,4,ENG_020713,ENGSRC020713,General,Unknown,299,84,False
"Kolkata me Swiggy ka order diya Paneer Tikka. Quantity kaafi thi, thik temperature. Must try.",neutral,hindi_english,3,REV_008636,PROD0008636,Food,Swiggy,93,21,False
"Amazon pe LED Bulb Pack purchase kiya, build flimsy hai. Packaging kharab thi, delivery late thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_009406,PROD0009406,Electronics,Amazon,120,28,False
"Bluetooth Speaker ka performance theek hai, price reasonable. Return replace helpful tha. Disappointed ho gaya.",negative,hindi_english,2,REV_008042,PROD0008042,Kitchen,Amazon,111,21,False
"Bluetooth Speaker ka performance theek tha, price reasonable. Warranty return helpful tha. Phir bhi recommend karunga.",positive,hindi_english,5,REV_001956,PROD0001956,General,Unknown,118,22,False
"LED Bulb Pack ka performance theek tha, price zyada tha. Warranty return slow tha. Nahi lena chahiye tha.",negative,hindi_english,1,REV_010944,PROD0010944,Home,Flipkart,105,25,False
product quality is great sound is great everything is great just the earpads are not that much confortbleafter a long use ears will feel some pain,positive,english,4,ENG_001484,ENGSRC001484,General,Unknown,146,36,False
it is good and easy to fix but price is so high,positive,english,4,ENG_030542,ENGSRC030542,General,Unknown,47,16,False
