review_text,rating,sentiment,review_date,city,category,platform,language_mix,review_length,dataset_source,review_id,product_id,product_name,aspects_mentioned
loved it,4,positive,2025-10-10,Unknown,General,Flipkart,english,8,dataset_sa,ENG_016020,B87513005RKR,General_Item,general
dont buy its a chinese product also it auto cuts off and the brownie is left uncooked,2,negative,2025-10-10,Unknown,General,Flipkart,english,85,dataset_sa,ENG_016021,B71752941CF3,General_Item,general
good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016022,B76098035IA1,General_Item,general
the product by philips is really good and the sound quality is also great the service by flipkart was also good the only drawback was that there was a dent on both the speakers which is completely unacceptable on such a heavy product overall if you want this product for your home go for it,4,positive,2025-10-10,Unknown,General,Flipkart,english,290,dataset_sa,ENG_016023,B87402997TNS,General_Item,"customer_service, product_quality"
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016024,B16529239GJN,General_Item,general
average,3,neutral,2025-10-10,Unknown,General,Flipkart,english,7,dataset_sa,ENG_016025,B53488351UQ6,General_Item,general
best quality thank you flifkart,4,positive,2025-10-10,Unknown,General,Flipkart,english,31,dataset_sa,ENG_016026,B49605964PE7,General_Item,product_quality
perfect,4,positive,2025-10-10,Unknown,General,Flipkart,english,7,dataset_sa,ENG_016027,B74363967HOW,General_Item,general
nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016028,B96193324UDS,General_Item,general
waste qulity bad,2,negative,2025-10-10,Unknown,General,Flipkart,english,16,dataset_sa,ENG_016029,B89503046LCV,General_Item,general
bad quality,2,negative,2025-10-10,Unknown,General,Flipkart,english,11,dataset_sa,ENG_016030,B96658577ROY,General_Item,product_quality
good quality,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016031,B85997020BJN,General_Item,product_quality
very good,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016032,B83421189KI3,General_Item,general
little ok,3,neutral,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016033,B82165137EA6,General_Item,general
im very satisfied with this product,4,positive,2025-10-10,Unknown,General,Flipkart,english,35,dataset_sa,ENG_016034,B27474891BD1,General_Item,general
while irdering i have a doubt on it origjnalitybut it us original apple charger which i get in 1600 so i m happy with the purchase,4,positive,2025-10-10,Unknown,General,Flipkart,english,130,dataset_sa,ENG_016035,B12040974WW7,General_Item,general
flipkart the very nice application my life full purchasing flipkart i like,4,positive,2025-10-10,Unknown,General,Flipkart,english,74,dataset_sa,ENG_016036,B45069312RME,General_Item,general
srilangovan attur salem play mp1smart wifi 3d 4k full hd led large display high picturi quality goodproduct,4,positive,2025-10-10,Unknown,General,Flipkart,english,107,dataset_sa,ENG_016037,B59600415MIA,General_Item,product_quality
nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016038,B09298897BLP,General_Item,general
balloons are totally waste waste of money balloons burst s out before completion of bday celebration,2,negative,2025-10-10,Unknown,General,Flipkart,english,100,dataset_sa,ENG_016039,B15468746NS9,General_Item,general
cannot charge even one phone poor one,2,negative,2025-10-10,Unknown,General,Flipkart,english,37,dataset_sa,ENG_016040,B00711173BBZ,General_Item,general
using this router for past 20 days my experience is too good with this product recommended to buybest product in this price,4,positive,2025-10-10,Unknown,General,Flipkart,english,123,dataset_sa,ENG_016041,B22647775HZB,General_Item,price
awesome product,4,positive,2025-10-10,Unknown,General,Flipkart,english,15,dataset_sa,ENG_016042,B02750077MP0,General_Item,general
totally satisfied with the purchase got it at grt deal,4,positive,2025-10-10,Unknown,General,Flipkart,english,54,dataset_sa,ENG_016043,B84596751IPJ,General_Item,general
best best best,4,positive,2025-10-10,Unknown,General,Flipkart,english,14,dataset_sa,ENG_016044,B16217534GB9,General_Item,general
super qualityfast charging,4,positive,2025-10-10,Unknown,General,Flipkart,english,26,dataset_sa,ENG_016045,B52198756AIA,General_Item,general
fair,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016046,B67470032DRB,General_Item,general
amazing product its deserve 5 star ifyou want mop who clean dust this perfect for you i love it,4,positive,2025-10-10,Unknown,General,Flipkart,english,95,dataset_sa,ENG_016047,B61079877SKC,General_Item,general
yes it is good,4,positive,2025-10-10,Unknown,General,Flipkart,english,14,dataset_sa,ENG_016048,B96907787ENX,General_Item,general
osm,4,positive,2025-10-10,Unknown,General,Flipkart,english,3,dataset_sa,ENG_016049,B46872959BRR,General_Item,general
i used it for extracting juice from pomegranate and it worked well process was easy and juice came out smoothly,4,positive,2025-10-10,Unknown,General,Flipkart,english,111,dataset_sa,ENG_016050,B85547583BYA,General_Item,general
its been one of the best routers in terms of performance and quality,4,positive,2025-10-10,Unknown,General,Flipkart,english,68,dataset_sa,ENG_016051,B78863104KKB,General_Item,product_quality
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016052,B17495708TQJ,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016053,B55820012IC7,General_Item,general
very usefull product however plastic quailty is not very good,2,negative,2025-10-10,Unknown,General,Flipkart,english,61,dataset_sa,ENG_016054,B25165364QWB,General_Item,general
good charger,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016055,B08863779ECW,General_Item,general
it is really an awesome product the bass of the headphone is just wooow it is probably one of the best wireless headphones i suggest you to buy it all the best,4,positive,2025-10-10,Unknown,General,Flipkart,english,159,dataset_sa,ENG_016056,B79165382EEL,General_Item,general
i m writing this after using of 2 month best electric kettle in this range,4,positive,2025-10-10,Unknown,General,Flipkart,english,74,dataset_sa,ENG_016057,B25078801XNZ,General_Item,general
not bad,3,neutral,2025-10-10,Unknown,General,Flipkart,english,7,dataset_sa,ENG_016058,B81901157EJT,General_Item,general
good product and thanks flipkart,4,positive,2025-10-10,Unknown,General,Flipkart,english,32,dataset_sa,ENG_016059,B08613246SU5,General_Item,general
very nice worthy it,4,positive,2025-10-10,Unknown,General,Flipkart,english,19,dataset_sa,ENG_016060,B98357165JRY,General_Item,general
nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016061,B90897841JO8,General_Item,general
good but tap already broken after two days,3,neutral,2025-10-10,Unknown,General,Flipkart,english,42,dataset_sa,ENG_016062,B39785464EJ4,General_Item,product_quality
when we plug it light will come after few minutes light going to stop due to loose connection head to rice cooker its waste of time and money,2,negative,2025-10-10,Unknown,General,Flipkart,english,141,dataset_sa,ENG_016063,B39064258WD3,General_Item,general
excellent,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016064,B92352210HRB,General_Item,general
very nice product,4,positive,2025-10-10,Unknown,General,Flipkart,english,17,dataset_sa,ENG_016065,B99801719XLZ,General_Item,general
very nice product,4,positive,2025-10-10,Unknown,General,Flipkart,english,17,dataset_sa,ENG_016066,B95083402MO7,General_Item,general
product is not bad not no 1ok better the price,3,neutral,2025-10-10,Unknown,General,Flipkart,english,46,dataset_sa,ENG_016067,B98931960NJ1,General_Item,price
superb,4,positive,2025-10-10,Unknown,General,Flipkart,english,6,dataset_sa,ENG_016068,B36608673SFB,General_Item,general
better than i think,4,positive,2025-10-10,Unknown,General,Flipkart,english,19,dataset_sa,ENG_016069,B37110378PO8,General_Item,general
bad,2,negative,2025-10-10,Unknown,General,Flipkart,english,3,dataset_sa,ENG_016070,B06746391POJ,General_Item,general
product is good as i use iphone 7 and one plus 6tno issue with productbut courier was delayed and they were not fulfilled the dates they mentioned of deliver3 times postponed the datesapart from that product is fine,3,neutral,2025-10-10,Unknown,General,Flipkart,english,215,dataset_sa,ENG_016071,B85548159MQN,General_Item,delivery
nice shoes,4,positive,2025-10-10,Unknown,General,Flipkart,english,10,dataset_sa,ENG_016072,B88489260UNC,General_Item,general
its nice product and quality is good and value you for money,4,positive,2025-10-10,Unknown,General,Flipkart,english,60,dataset_sa,ENG_016073,B91369433KC4,General_Item,product_quality
the purifier works well but the app never gets connected and hence you cant see any results,3,neutral,2025-10-10,Unknown,General,Flipkart,english,91,dataset_sa,ENG_016074,B95467071LM5,General_Item,general
very badnot working after 3 days,2,negative,2025-10-10,Unknown,General,Flipkart,english,32,dataset_sa,ENG_016075,B32263604QKL,General_Item,general
super ok thanks you,4,positive,2025-10-10,Unknown,General,Flipkart,english,19,dataset_sa,ENG_016076,B78257874MMU,General_Item,general
used the product only for 2 days but really happy with the overall experience till now received the product within 4 days and the installation also was done by bajaj technician on the same day product is good heats up the water pretty fast in 23 mins,4,positive,2025-10-10,Unknown,General,Flipkart,english,250,dataset_sa,ENG_016077,B55268030KSL,General_Item,general
good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016078,B09273329HR4,General_Item,general
excellent,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016079,B95868367GR6,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016080,B63924631SDX,General_Item,general
super,4,positive,2025-10-10,Unknown,General,Flipkart,english,5,dataset_sa,ENG_016081,B86217379JG2,General_Item,general
nice color and more space we are really impressed with the product and service,4,positive,2025-10-10,Unknown,General,Flipkart,english,78,dataset_sa,ENG_016082,B88854203RH4,General_Item,customer_service
nice product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016083,B78540184WZI,General_Item,general
awesome,4,positive,2025-10-10,Unknown,General,Flipkart,english,7,dataset_sa,ENG_016084,B50616109MGK,General_Item,general
superb speakers nice music,4,positive,2025-10-10,Unknown,General,Flipkart,english,26,dataset_sa,ENG_016085,B68954451MMB,General_Item,general
nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016086,B40127760BSB,General_Item,general
pooor cloth quality,2,negative,2025-10-10,Unknown,General,Flipkart,english,19,dataset_sa,ENG_016087,B02075545MSC,General_Item,product_quality
awesome purchase,4,positive,2025-10-10,Unknown,General,Flipkart,english,16,dataset_sa,ENG_016088,B56675470MKT,General_Item,general
great quality worth every penny much recommended,4,positive,2025-10-10,Unknown,General,Flipkart,english,48,dataset_sa,ENG_016089,B61953917NY3,General_Item,product_quality
nice product nice installation service the guy was very humble and knowledge nice support,4,positive,2025-10-10,Unknown,General,Flipkart,english,89,dataset_sa,ENG_016090,B10951927LVV,General_Item,customer_service
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016091,B32529849QFW,General_Item,general
value for money material used is plastic and not of very good quality but according to cost it is most cheap and reliable,3,neutral,2025-10-10,Unknown,General,Flipkart,english,121,dataset_sa,ENG_016092,B36388227RV1,General_Item,"price, product_quality"
nice product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016093,B26868917UPA,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016094,B66407105DBM,General_Item,general
nice product size is perfect,4,positive,2025-10-10,Unknown,General,Flipkart,english,28,dataset_sa,ENG_016095,B25444283XKJ,General_Item,general
nice charger,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016096,B27884847SI9,General_Item,general
very nice product very useful,4,positive,2025-10-10,Unknown,General,Flipkart,english,29,dataset_sa,ENG_016097,B23287262RQF,General_Item,general
excellent,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016098,B86799643GW9,General_Item,general
not fitting,2,negative,2025-10-10,Unknown,General,Flipkart,english,11,dataset_sa,ENG_016099,B89999662RBA,General_Item,general
good quality,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016100,B56640437BBV,General_Item,product_quality
the product quality was so bad i have received it in june and its main machine part through which grinder and mixer attaches with the machine broke the small black round part while grinding even i was just grinding garlic and ginger not something very hard,2,negative,2025-10-10,Unknown,General,Flipkart,english,256,dataset_sa,ENG_016101,B45234390AYJ,General_Item,product_quality
good iam ok,4,positive,2025-10-10,Unknown,General,Flipkart,english,11,dataset_sa,ENG_016102,B38798635JYP,General_Item,general
very nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016103,B74754208GUC,General_Item,general
best for tennis cricketand worthy for this price,4,positive,2025-10-10,Unknown,General,Flipkart,english,48,dataset_sa,ENG_016104,B68930244ZR6,General_Item,price
its waooo very good condition and packaging was also good i use every exesorise and it work very well,4,positive,2025-10-10,Unknown,General,Flipkart,english,101,dataset_sa,ENG_016105,B81059622YHI,General_Item,packaging
excellent,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016106,B23667620FBR,General_Item,general
good experience,4,positive,2025-10-10,Unknown,General,Flipkart,english,15,dataset_sa,ENG_016107,B40777893PDT,General_Item,general
awesome productgo for it,4,positive,2025-10-10,Unknown,General,Flipkart,english,24,dataset_sa,ENG_016108,B94605416KD3,General_Item,general
good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016109,B72455286RBI,General_Item,general
i bought this lap for 60740 after applying bank discounts for that price its really worth moreover the lap looks premium only thing i hate about this lap is the placement of letters and numbers in the keyboard apart from that it is an excellent purchase,4,positive,2025-10-10,Unknown,General,Flipkart,english,253,dataset_sa,ENG_016110,B77030484MWZ,General_Item,price
very bad quality,2,negative,2025-10-10,Unknown,General,Flipkart,english,16,dataset_sa,ENG_016111,B88097426TEH,General_Item,product_quality
super,4,positive,2025-10-10,Unknown,General,Flipkart,english,5,dataset_sa,ENG_016112,B95546020ZEK,General_Item,general
bad seed no growing,2,negative,2025-10-10,Unknown,General,Flipkart,english,19,dataset_sa,ENG_016113,B68455411MU1,General_Item,general
Don't buyGood looking.better service by Amazon. ButWorst service by fastrack service center.Belt color getting down.After few month inside watch getting moisture.Warranty does not claim any part of watch if it is manufacturer defects.After 5 month my watch stop working.,1,negative,2019-05-07,Unknown,General,Amazon,english,270,amazon_vfl,ENG_016114,B13498185GY1,General_Item,customer_service
good quality,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016115,B62012356SXT,General_Item,product_quality
not working bad product,4,positive,2025-10-10,Unknown,General,Flipkart,english,23,dataset_sa,ENG_016116,B30511673DTR,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016117,B90414133PN3,General_Item,general
good but plates are little bit small and bowl are also small,4,positive,2025-10-10,Unknown,General,Flipkart,english,60,dataset_sa,ENG_016118,B09665371UJE,General_Item,general
very nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016119,B37527123KQI,General_Item,general
macbook is really nice if you can afford it go for it,4,positive,2025-10-10,Unknown,General,Flipkart,english,53,dataset_sa,ENG_016120,B95428893HGL,General_Item,general
very nice machine utensils are clean flipkart delivered it without any damage product was nicely packed to protect from physcial water damage,4,positive,2025-10-10,Unknown,General,Flipkart,english,141,dataset_sa,ENG_016121,B87635859JOW,General_Item,delivery
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016122,B57374441ZX4,General_Item,general
awesome,4,positive,2025-10-10,Unknown,General,Flipkart,english,7,dataset_sa,ENG_016123,B33597881BFE,General_Item,general
value for money good prouduct awsome,4,positive,2025-10-10,Unknown,General,Flipkart,english,36,dataset_sa,ENG_016124,B87489692AWB,General_Item,price
best quality really good,4,positive,2025-10-10,Unknown,General,Flipkart,english,24,dataset_sa,ENG_016125,B17898218EDH,General_Item,product_quality
wow,4,positive,2025-10-10,Unknown,General,Flipkart,english,3,dataset_sa,ENG_016126,B90160697NEZ,General_Item,general
ok good,4,positive,2025-10-10,Unknown,General,Flipkart,english,7,dataset_sa,ENG_016127,B51877795XPI,General_Item,general
super,4,positive,2025-10-10,Unknown,General,Flipkart,english,5,dataset_sa,ENG_016128,B92642944HVS,General_Item,general
nice book,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016129,B77591260ZP9,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016130,B63524170UFA,General_Item,general
very nice set my granddaughter is very happy and enjoying colouring highly recommend,4,positive,2025-10-10,Unknown,General,Flipkart,english,84,dataset_sa,ENG_016131,B82862845HYV,General_Item,general
excellent,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016132,B48107661CKT,General_Item,general
light weight product bt so good,4,positive,2025-10-10,Unknown,General,Flipkart,english,31,dataset_sa,ENG_016133,B39826243GE7,General_Item,general
very bad and wrost productdont buy this product,2,negative,2025-10-10,Unknown,General,Flipkart,english,47,dataset_sa,ENG_016134,B25580315BDH,General_Item,general
deep black and durable kajal very good,4,positive,2025-10-10,Unknown,General,Flipkart,english,38,dataset_sa,ENG_016135,B49534250KKM,General_Item,product_quality
nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016136,B27694952ZZI,General_Item,general
nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016137,B17929288VE6,General_Item,general
amazing loved it,4,positive,2025-10-10,Unknown,General,Flipkart,english,16,dataset_sa,ENG_016138,B20343270LKN,General_Item,general
super quality nice one,4,positive,2025-10-10,Unknown,General,Flipkart,english,22,dataset_sa,ENG_016139,B61799664QSU,General_Item,product_quality
nice perfume,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016140,B75468010LZU,General_Item,general
super,4,positive,2025-10-10,Unknown,General,Flipkart,english,5,dataset_sa,ENG_016141,B35537303CSA,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016142,B98865763NF1,General_Item,general
i am writing this review ofter 20 days worsted charger when i am keep charging on mobile its hang,2,negative,2025-10-10,Unknown,General,Flipkart,english,97,dataset_sa,ENG_016143,B99506554RQ9,General_Item,general
super product,4,positive,2025-10-10,Unknown,General,Flipkart,english,13,dataset_sa,ENG_016144,B95098350GRW,General_Item,general
i love it,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016145,B60799519ZON,General_Item,general
mi led 43 inc 108 4a smart android tv its just awesome the picture quality is very nice the sound quality is absolutely stunning looks is very good wifi is working perfectly on the whole this mi 43 inches tv it is value for money i just love the tv i suggest go for the tv for your peace of mind you can purchase the extended warranty,4,positive,2025-10-10,Unknown,General,Flipkart,english,334,dataset_sa,ENG_016146,B61349137MM9,General_Item,"customer_service, price, product_quality"
this product is really awesome and demo person who came to teach he was so genuine and calm while teaching new technics,4,positive,2025-10-10,Unknown,General,Flipkart,english,119,dataset_sa,ENG_016147,B77917269NBS,General_Item,general
i am so happy thank you flipkart,4,positive,2025-10-10,Unknown,General,Flipkart,english,32,dataset_sa,ENG_016148,B94349642KH7,General_Item,general
after long review ordered this product for my home usageproduct is working well and make stylish my kitchenthis product having the taste enhancerbut i didnt felt any changes from tasteso if someone could advise to change the setting to get taste water i would like to say thanks,4,positive,2025-10-10,Unknown,General,Flipkart,english,278,dataset_sa,ENG_016149,B97242786CQH,General_Item,general
nice product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016150,B76160517EMT,General_Item,general
dont buy not working after 1month usage,2,negative,2025-10-10,Unknown,General,Flipkart,english,39,dataset_sa,ENG_016151,B05008178LIB,General_Item,general
awesome product value for money,4,positive,2025-10-10,Unknown,General,Flipkart,english,31,dataset_sa,ENG_016152,B13420490XDO,General_Item,price
good working,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016153,B24651414YIL,General_Item,general
nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016154,B04610792AM5,General_Item,general
super,4,positive,2025-10-10,Unknown,General,Flipkart,english,5,dataset_sa,ENG_016155,B56467370MRN,General_Item,general
very good,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016156,B88508925OV4,General_Item,general
not bad,3,neutral,2025-10-10,Unknown,General,Flipkart,english,7,dataset_sa,ENG_016157,B28251625SO2,General_Item,general
this paverbanck is very good and better backup is asom,4,positive,2025-10-10,Unknown,General,Flipkart,english,54,dataset_sa,ENG_016158,B28687659LSG,General_Item,general
good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016159,B11066223QIU,General_Item,general
very nice productit is very soft and comfortable fit price is also reasonable to buy all people hope this product company should be maintain the same quality and provide various colors in future design overall i am satisfied with this product,4,positive,2025-10-10,Unknown,General,Flipkart,english,242,dataset_sa,ENG_016160,B27944595FFE,General_Item,"price, product_quality"
im loving,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016161,B79346040SA8,General_Item,general
nice memory card,4,positive,2025-10-10,Unknown,General,Flipkart,english,16,dataset_sa,ENG_016162,B68170475ZLJ,General_Item,general
nice looking and backup,4,positive,2025-10-10,Unknown,General,Flipkart,english,23,dataset_sa,ENG_016163,B91960644ZGU,General_Item,general
good productafter installation working is very goodvalue for money,4,positive,2025-10-10,Unknown,General,Flipkart,english,66,dataset_sa,ENG_016164,B48575837KQC,General_Item,general
very cheap product feeling waste of money,2,negative,2025-10-10,Unknown,General,Flipkart,english,41,dataset_sa,ENG_016165,B25393212LCI,General_Item,price
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016166,B93403565ZOK,General_Item,general
very good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,17,dataset_sa,ENG_016167,B88876234AGA,General_Item,general
super,4,positive,2025-10-10,Unknown,General,Flipkart,english,5,dataset_sa,ENG_016168,B84323257CYM,General_Item,general
not a good product,2,negative,2025-10-10,Unknown,General,Flipkart,english,18,dataset_sa,ENG_016169,B77751462MBV,General_Item,general
heavy in weight but good battery backup great for a trip,4,positive,2025-10-10,Unknown,General,Flipkart,english,56,dataset_sa,ENG_016170,B42317904BPB,General_Item,general
its so soft and comfortable,4,positive,2025-10-10,Unknown,General,Flipkart,english,27,dataset_sa,ENG_016171,B36694561ZZL,General_Item,general
using this machine from past 8 months it does the job and especially in lockdown it is really helpful suitable for a family of 4 to 6 my mother and wife are really happy with the product though they were sceptical while i was ordering this product i made this purchase to get rid of maid related issues you can use other brand detergents though bosch suggests to use their own which are costly one caution is you should not leave any solid food particles on the vessels which will cause wa,4,positive,2025-10-10,Unknown,General,Flipkart,english,489,dataset_sa,ENG_016172,B84909986WDR,General_Item,general
awesome product,4,positive,2025-10-10,Unknown,General,Flipkart,english,15,dataset_sa,ENG_016173,B55346059PUT,General_Item,general
nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016174,B15469555TCN,General_Item,general
nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016175,B30141405QDZ,General_Item,general
nice products,4,positive,2025-10-10,Unknown,General,Flipkart,english,13,dataset_sa,ENG_016176,B41602619HSD,General_Item,general
not bad,4,positive,2025-10-10,Unknown,General,Flipkart,english,7,dataset_sa,ENG_016177,B13271466XU7,General_Item,general
excellent gift for kids,4,positive,2025-10-10,Unknown,General,Flipkart,english,23,dataset_sa,ENG_016178,B37758948XDA,General_Item,general
good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016179,B81200526SP6,General_Item,general
normally good but brightness is too lowwhite light 710rgb light 8 10sound quality 9 10sound strength 11 10base 7 10remote 810bt connection 1010,4,positive,2025-10-10,Unknown,General,Flipkart,english,143,dataset_sa,ENG_016180,B70576732RDO,General_Item,product_quality
just recieved the productam impressed derailed review after two weeks,4,positive,2025-10-10,Unknown,General,Flipkart,english,69,dataset_sa,ENG_016181,B10957089JFZ,General_Item,general
reduce noise 20,3,neutral,2025-10-10,Unknown,General,Flipkart,english,15,dataset_sa,ENG_016182,B60875099VJ2,General_Item,general
nice product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016183,B24669824THV,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016184,B47802690GN0,General_Item,general
its really a awesome product i really appreciate its quality and its really worthwhile and i am recommend to all to shop it,4,positive,2025-10-10,Unknown,General,Flipkart,english,123,dataset_sa,ENG_016185,B76205405ZSX,General_Item,product_quality
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016186,B74030607FDP,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016187,B44569862CK1,General_Item,general
nice product build quality is best and also is very good awesome i am to much more happy,4,positive,2025-10-10,Unknown,General,Flipkart,english,88,dataset_sa,ENG_016188,B08928608JXO,General_Item,product_quality
nice according to cost,4,positive,2025-10-10,Unknown,General,Flipkart,english,22,dataset_sa,ENG_016189,B05302125IFX,General_Item,price
poor quality,2,negative,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016190,B24369168BKG,General_Item,product_quality
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016191,B71083034UIM,General_Item,general
awesome product perfect fit im gonna order it again,4,positive,2025-10-10,Unknown,General,Flipkart,english,51,dataset_sa,ENG_016192,B16512267NJ9,General_Item,general
good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016193,B48203820PMQ,General_Item,general
impressive,4,positive,2025-10-10,Unknown,General,Flipkart,english,10,dataset_sa,ENG_016194,B12851437UJW,General_Item,general
perfect illumination,4,positive,2025-10-10,Unknown,General,Flipkart,english,20,dataset_sa,ENG_016195,B76589259TDU,General_Item,general
thanks for flipkart company,4,positive,2025-10-10,Unknown,General,Flipkart,english,27,dataset_sa,ENG_016196,B74233329PNM,General_Item,general
not good,2,negative,2025-10-10,Unknown,General,Flipkart,english,8,dataset_sa,ENG_016197,B67173432FYB,General_Item,general
bowl is not good,2,negative,2025-10-10,Unknown,General,Flipkart,english,16,dataset_sa,ENG_016198,B69102474JRR,General_Item,general
good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016199,B34764554HTR,General_Item,general
perfect design with classic look good quality,4,positive,2025-10-10,Unknown,General,Flipkart,english,45,dataset_sa,ENG_016200,B37620389WQM,General_Item,product_quality
gd,4,positive,2025-10-10,Unknown,General,Flipkart,english,2,dataset_sa,ENG_016201,B45265096NWE,General_Item,general
good one easy operative good quality one year finishedgood working,4,positive,2025-10-10,Unknown,General,Flipkart,english,66,dataset_sa,ENG_016202,B37817460MOS,General_Item,product_quality
very good,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016203,B65508437AYP,General_Item,general
quality is very bad dont buy dont go with review it is really bad product,2,negative,2025-10-10,Unknown,General,Flipkart,english,73,dataset_sa,ENG_016204,B74807557PB1,General_Item,product_quality
this is aon the ear headphone not over the ear headphone as shown in the specification highlights bass is awesome but it disturbs the vocalsso if u listen to music a lot this would helpbut watching movies and web series is not recommended using this producton the ear headphone makes head ache and pain in the outer earsbattery backup is awesome around 89 hrs also jack cable is available with this productnot recommended for long use but music lovers will find it amazing,4,positive,2025-10-10,Unknown,General,Flipkart,english,472,dataset_sa,ENG_016205,B33434889VJU,General_Item,general
looking goodwill update after a couple of months uses,4,positive,2025-10-10,Unknown,General,Flipkart,english,53,dataset_sa,ENG_016206,B26616110ZZ4,General_Item,general
working excellent without any problems since purchased,4,positive,2025-10-10,Unknown,General,Flipkart,english,54,dataset_sa,ENG_016207,B84259711LZ1,General_Item,general
very good quality,4,positive,2025-10-10,Unknown,General,Flipkart,english,17,dataset_sa,ENG_016208,B99145555RSC,General_Item,product_quality
