review_text,sentiment,review_id
"Synthetic Powerbank ka performance mast tha, price affordable. Warranty return theek tha. Phir bhi recommend karunga.",neutral,REV_012585
the build quality is sturdy easy to operate as touch panel is handy,positive,ENG_018505
"Amazon pe LED Bulb Pack purchase kiya, build badhiya hai. Packaging sahi thi, delivery on time thi. Phir bhi recommend karunga.",negative,REV_011819
"LED Bulb Pack ka performance below average hai, price reasonable. Return replace slow tha. Phir bhi recommend karunga.",neutral,REV_009981
"Swiggy se Rajma Chawal order kiya, taste theek thaak tha, delivery late thi. Packaging leak-proof thi. Disappointed ho gaya.",negative,REV_011991
initial reviewsthis product i bought after much research as i needed wifi zone for my 2 bhk which is around 1400 soft i have kept it at the entranceit breaches through the walls easily and i get good strength wifi signal in both my bedrooms and rest room which is like breaching 2 to 3 walls i usually switch off the router when leaving for office total 6 devices are connected to it including smart tv packing ing was good and 5 start for that you will get instruction manual router lan,positive,ENG_019067
"Swiggy se Veg Thali order kiya, taste theek thaak tha, delivery on time thi. Packaging kharab thi. Must try.",negative,REV_006348
"Anarkali Dress ki stitching badhiya hai, color vibrant. Exchange return slow tha. Nahi lena chahiye tha.",negative,REV_008407
"Amazon pe Hair Dryer purchase kiya, build average hai. Packaging sahi thi, delivery bahut fast thi. Overall theek hai.",positive,REV_010969
"Kajal ka result average mila, fragrance none. Price mehenga tha. Value for money.",neutral,REV_004582
"Synthetic Trimmer ka performance excellent tha, price mehenga tha. Warranty return slow tha. Nahi lena chahiye tha.",neutral,REV_005572
"Synthetic Sneakers ki stitching flimsy hai, color vibrant. Exchange return helpful tha. Disappointed ho gaya.",neutral,REV_007775
"Synthetic Zomato pe Chicken Shawarma mangwaya, average. Delivery on time thi thi, packaging theek thi. Nahi lena chahiye tha.",neutral,REV_012088
"Synthetic Lucknow me Swiggy ka order diya Masala Dosa. Quantity kam thi, thanda pohoch gaya. Nahi lena chahiye tha.",neutral,REV_001408
"Synthetic Pune me Swiggy ka order diya Gulab Jamun. Quantity kam thi, garam aaya. Phir bhi recommend karunga.",neutral,REV_006769
"Synthetic Flipkart se Bluetooth Speaker liya, quality badhiya. Delivery late thi, packaging kharab thi. Value for money.",negative,REV_002516
"Pressure Cooker ka performance mast tha, price reasonable. Warranty return theek tha. Phir bhi recommend karunga.",neutral,REV_012912
vry good performence i really happy in this mc 101 out of 100,positive,ENG_025739
"Synthetic Price mehenga tha tha, Denim Jeans overall okay okay. Must try.",neutral,REV_004220
very useful product storage so good temperature maintain more than 24 hours,positive,ENG_033415
"Zomato pe Paneer Tikka mangwaya, spicy. Delivery on time thi thi, packaging kharab thi. Phir bhi recommend karunga.",negative,REV_007122
Cheeseburger fresh tha aur Swiggy delivery late thi thi. Price mehenga tha. Disappointed ho gaya.,neutral,REV_001199
"Price reasonable tha, Cotton T-Shirt overall paisa wasool. Disappointed ho gaya.",negative,REV_005029
"Zomato pe Hakka Noodles mangwaya, bland. Delivery late thi thi, packaging kharab thi. Nahi lena chahiye tha.",negative,REV_008104
quality product with good brightness great sound and value for money although there is a lag while casting from mobile rest all features are good without doubt go for it,positive,ENG_021616
Synthetic Samosa ka flavour light tha. Zomato delivery on time thi. Nahi lena chahiye tha.,neutral,REV_007353
Idli Sambar fresh tha aur Swiggy delivery on time thi thi. Price zyada tha. Value for money.,positive,REV_008887
"Kajal ka result visible mila, fragrance none. Price mehenga tha. Value for money.",negative,REV_001308
"Myntra se Formal Shirt liya, size perfect tha aur fabric soft. Delivery bahut fast thi. Value for money.",negative,REV_001022
"LED Bulb Pack ka performance mast tha, price zyada tha. Warranty return helpful tha. Value for money.",neutral,REV_012559
nice product its for perfect size for keeping in front of bathroom door soft material and super absorbent too the grip below the door mat is strong good for home use price is also reasonable,positive,ENG_031010
"Synthetic Myntra se Hoodie liya, size thoda tight tha aur fabric thick. Delivery bahut fast thi. Phir bhi recommend karunga.",neutral,REV_007380
"Electric Kettle ka performance mast tha, price mehenga tha. Warranty return slow tha. Value for money.",neutral,REV_011583
excellent product does the job well decent features to do even advanced stitching optionsthe price after discount is extremely valuable strongly recommended for people who would like to do tailoring works from homei bought this last year for 6k with discounts this year for my sister at 65k with discountsany other machine above this price point is just waste of money for the never used or low frequently used features just go for it,positive,ENG_019729
Samosa ka flavour overpowering tha. Zomato delivery late thi. Nahi lena chahiye tha.,positive,REV_002868
"Synthetic Running Shoes ki stitching flimsy hai, color vibrant. Exchange return theek tha. Disappointed ho gaya.",negative,REV_003429
"Cotton T-Shirt ki stitching average hai, color thoda fade. Exchange return slow tha. Phir bhi recommend karunga.",neutral,REV_009031
these are the best headphones you can get for the price nice sound quality awesome bass and very long battery life makes these headphones really good however there is a bit of lag so while playing games you may switch to wired connection as aux cable is provided in the box mic quality is a bit less while using wired connection but is sufficient,positive,ENG_000920
"Running Shoes ki stitching flimsy hai, color vibrant. Exchange return theek tha. Nahi lena chahiye tha.",neutral,REV_007769
"Price affordable tha, Formal Shirt overall okay okay. Nahi lena chahiye tha.",negative,REV_008081
"Sunscreen SPF50 ka result visible mila, fragrance pleasant. Price reasonable. Must try.",negative,REV_004118
"Matte Lipstick ka result decent mila, fragrance pleasant. Price mehenga tha. Value for money.",neutral,REV_006734
"Amazon pe Desk Lamp purchase kiya, build average hai. Packaging leak-proof thi, delivery late thi. Disappointed ho gaya.",positive,REV_010650
the product is just amazing i love it buy it guys,positive,ENG_030956
"Synthetic Price mehenga tha tha, Running Shoes overall disappointing. Nahi lena chahiye tha.",negative,REV_003925
"Denim Jeans ki stitching badhiya hai, color as shown. Exchange return slow tha. Disappointed ho gaya.",positive,REV_004014
"Powerbank ka performance theek tha, price mehenga tha. Warranty return slow tha. Overall theek hai.",neutral,REV_010410
"Price reasonable tha, Hoodie overall paisa wasool. Nahi lena chahiye tha.",negative,REV_002668
"Synthetic Swiggy se Rajma Chawal order kiya, taste theek thaak tha, delivery bahut fast thi. Packaging theek thi. Value for money.",negative,REV_004140
"Kajal ka result visible mila, fragrance mild. Price mehenga tha. Phir bhi recommend karunga.",neutral,REV_003672
excellent its dependable more than maida and kidsbuy for atmanirbhar house utensil cleaning,positive,ENG_003813
not so good that i expected one plus z base edition is good than one plus z2,positive,ENG_001685
Synthetic Margherita Pizza fresh tha aur Swiggy delivery bahut fast thi thi. Price zyada tha. Nahi lena chahiye tha.,neutral,REV_005526
"Moisturizer ka result visible mila, fragrance pleasant. Price zyada tha. Must try.",positive,REV_003665
"Flipkart se Mixer Grinder liya, quality solid. Delivery on time thi, packaging theek thi. Value for money.",positive,REV_000211
now i am free from maid and my wife is satisfied with this dishwasher,positive,ENG_004209
"Desk Lamp ka performance excellent hai, price zyada tha. Return replace theek tha. Phir bhi recommend karunga.",positive,REV_012236
"Kurta Set ki stitching solid hai, color as shown. Exchange return slow tha. Value for money.",negative,REV_012860
"Swiggy se Rajma Chawal order kiya, taste bland tha, delivery on time thi. Packaging kharab thi. Value for money.",neutral,REV_012765
Vada Pav ka flavour balanced tha. Zomato delivery on time thi. Nahi lena chahiye tha.,negative,REV_009952
Chicken Biryani fresh tha aur Swiggy delivery on time thi thi. Price mehenga tha. Value for money.,neutral,REV_001477
"Track Pants ki stitching badhiya hai, color vibrant. Exchange return theek tha. Overall theek hai.",positive,REV_006025
"Mixer Grinder ka performance theek tha, price affordable. Warranty return theek tha. Value for money.",positive,REV_007384
"Synthetic Myntra se Cotton T-Shirt liya, size thoda tight tha aur fabric rough. Delivery bahut fast thi. Overall theek hai.",negative,REV_009993
"Nykaa se Conditioner liya, skin pe feel lightweight hai. Packaging leak-proof thi. Delivery on time thi. Must try.",negative,REV_006806
"Synthetic Bangalore me Swiggy ka order diya Chicken Biryani. Quantity kam thi, garam aaya. Value for money.",neutral,REV_011772
"Zomato pe Chicken Shawarma mangwaya, spicy. Delivery late thi thi, packaging theek thi. Value for money.",negative,REV_004882
"Powerbank ka performance theek tha, price zyada tha. Warranty return slow tha. Disappointed ho gaya.",negative,REV_010774
"Conditioner ka result average mila, fragrance strong. Price zyada tha. Disappointed ho gaya.",neutral,REV_006481
my mom is soo happy she loved this thank you flipkart,positive,ENG_037203
"Myntra se Track Pants liya, size loose tha aur fabric thick. Delivery late thi. Value for money.",negative,REV_001268
"Amazon pe Electric Kettle purchase kiya, build badhiya hai. Packaging kharab thi, delivery on time thi. Must try.",negative,REV_001924
Synthetic Margherita Pizza fresh tha aur Swiggy delivery late thi thi. Price mehenga tha. Disappointed ho gaya.,negative,REV_000733
compared to other brands m size diaper its size lilbit small but good product and also good quality average soaking capacity,positive,ENG_007907
its very bad product settings problem sound was not expectabland also no return available pls any body dnt purchase this product from flupkart,positive,ENG_006803
"Electric Kettle ka performance below average hai, price affordable. Return replace helpful tha. Value for money.",neutral,REV_001382
"Synthetic Kurta Set ki stitching badhiya hai, color thoda fade. Exchange return slow tha. Nahi lena chahiye tha.",negative,REV_005081
i purchased this tv for my parents as their wedding anniversary gift my parents are loving it the best feature is the voice remote which is very helpful for senior citizens now coming to delivery and installation i must say it was seamless and smooth jeeves you guys rock as promised their engineer came in for installation and demo and patiently taught my parents how to use the remote and navigation keep up the good job both flipkart and jeeves i am really satisfied with the purchase,positive,ENG_020910
"Ahmedabad me Swiggy ka order diya Cheeseburger. Quantity kaafi thi, thik temperature. Overall theek hai.",positive,REV_007564
Synthetic Chicken Shawarma ka flavour light tha. Zomato delivery late thi. Phir bhi recommend karunga.,neutral,REV_007132
good product with great sound quality and battery backup im satisfied thank you flipkart,positive,ENG_001627
"Synthetic Myntra se Kurta Set liya, size perfect tha aur fabric thick. Delivery bahut fast thi. Phir bhi recommend karunga.",neutral,REV_010303
"Synthetic Amazon pe Trimmer purchase kiya, build average hai. Packaging kharab thi, delivery late thi. Disappointed ho gaya.",neutral,REV_012625
"Hair Dryer ka performance below average tha, price zyada tha. Warranty return helpful tha. Value for money.",neutral,REV_006491
Samosa ka flavour overpowering tha. Zomato delivery late thi. Disappointed ho gaya.,negative,REV_002688
"Nykaa se Moisturizer liya, skin pe feel thoda sticky hai. Packaging kharab thi. Delivery late thi. Nahi lena chahiye tha.",positive,REV_005995
"Myntra se Track Pants liya, size perfect tha aur fabric rough. Delivery late thi. Nahi lena chahiye tha.",neutral,REV_002501
"Pune me Swiggy ka order diya Masala Dosa. Quantity kam thi, garam aaya. Phir bhi recommend karunga.",neutral,REV_005366
"Nykaa se Shampoo liya, skin pe feel lightweight hai. Packaging theek thi. Delivery bahut fast thi. Disappointed ho gaya.",negative,REV_003042
"Pressure Cooker ka performance mast hai, price zyada tha. Return replace slow tha. Must try.",positive,REV_010181
"Sneakers ki stitching average hai, color vibrant. Exchange return slow tha. Must try.",positive,REV_001341
i saw a comment for prime not working i had same challenge all we need to do is update firmware in settings absolute value for money picture clarity is amazing at this price point,positive,ENG_021300
very bad productfully disappointedreceived defective product not even stiching done till nowalso no any support from brand and flipkart,positive,ENG_019894
"Amazon pe Pressure Cooker purchase kiya, build solid hai. Packaging kharab thi, delivery on time thi. Disappointed ho gaya.",neutral,REV_012870
"Swiggy se Cheeseburger order kiya, taste spicy tha, delivery late thi. Packaging leak-proof thi. Disappointed ho gaya.",negative,REV_005442
its really nice and its huge i thought it to be a little bit smaller but yeah the desk is amazing,positive,ENG_036074
"Myntra se Track Pants liya, size loose tha aur fabric thick. Delivery late thi. Overall theek hai.",neutral,REV_002472
"Zomato pe Vada Pav mangwaya, fresh. Delivery on time thi thi, packaging sahi thi. Value for money.",negative,REV_010140
"Myntra se Track Pants liya, size loose tha aur fabric soft. Delivery bahut fast thi. Disappointed ho gaya.",neutral,REV_004729
"Swiggy se Cheeseburger order kiya, taste spicy tha, delivery on time thi. Packaging theek thi. Must try.",negative,REV_002368
"Myntra se Running Shoes liya, size loose tha aur fabric soft. Delivery late thi. Nahi lena chahiye tha.",negative,REV_006271
"Zomato pe Chole Bhature mangwaya, spicy. Delivery late thi thi, packaging leak-proof thi. Must try.",neutral,REV_006624
"Synthetic Restaurant se Paneer Tikka order kiya via Zomato. Portion sahi tha, garam aaya. Phir bhi recommend karunga.",negative,REV_003296
"Flipkart se Electric Kettle liya, quality badhiya. Delivery bahut fast thi, packaging kharab thi. Overall theek hai.",positive,REV_007146
"Nykaa se Moisturizer liya, skin pe feel lightweight hai. Packaging sahi thi. Delivery on time thi. Must try.",positive,REV_003797
"Restaurant se Paneer Tikka order kiya via Zomato. Portion kaafi tha, garam aaya. Value for money.",negative,REV_008979
"Amazon pe Electric Kettle purchase kiya, build flimsy hai. Packaging kharab thi, delivery on time thi. Must try.",negative,REV_001822
"Amazon pe Pressure Cooker purchase kiya, build flimsy hai. Packaging theek thi, delivery bahut fast thi. Nahi lena chahiye tha.",neutral,REV_001515
"Synthetic Flipkart se Electric Kettle liya, quality solid. Delivery bahut fast thi, packaging kharab thi. Disappointed ho gaya.",neutral,REV_005420
i took this in september and installation done october 2 months it worked but now machine works but one single utensil also not cleaned weste of money pl dont buy this,positive,ENG_003798
"Myntra se Anarkali Dress liya, size loose tha aur fabric thick. Delivery late thi. Nahi lena chahiye tha.",neutral,REV_006918
no need to demo personi watched in youtube and i done my stitchingit is very good and easyly understandgo for it and value for money,positive,ENG_019835
silent and effective the visible difference appeared when the door left open on diwali it reduced the 600 pm25 rating maximum on the device to normal 35 pm25 range must have for all the homes,positive,ENG_027899
"Electric Kettle ka performance excellent hai, price mehenga tha. Return replace slow tha. Nahi lena chahiye tha.",positive,REV_003838
"Swiggy se Chicken Biryani order kiya, taste bland tha, delivery bahut fast thi. Packaging kharab thi. Nahi lena chahiye tha.",positive,REV_004683
product is overall good at this price sound seems to be a bit lower and delivered on 30th but installation done on 6th july,positive,ENG_020327
"Synthetic Kolkata me Swiggy ka order diya Chicken Biryani. Quantity kaafi thi, garam aaya. Value for money.",neutral,REV_003083
these are not made from good ceramic very easily breakable when the product was received one serving cup was totally broken and another one was partially cracked if you prefer to buy ceramic wares it would be better to visit a shop and buy,positive,ENG_036747
"Synthetic Pressure Cooker ka performance below average hai, price mehenga tha. Return replace helpful tha. Phir bhi recommend karunga.",neutral,REV_011151
"Zomato pe Veg Pulao mangwaya, theek thaak. Delivery on time thi thi, packaging leak-proof thi. Phir bhi recommend karunga.",negative,REV_002159
"Swiggy se Gulab Jamun order kiya, taste bland tha, delivery late thi. Packaging sahi thi. Overall theek hai.",positive,REV_009016
"Amazon pe Trimmer purchase kiya, build badhiya hai. Packaging theek thi, delivery bahut fast thi. Value for money.",negative,REV_007264
very comfortable and good quality nice colourmy little daughter likes very much,positive,ENG_033136
"Restaurant se Chicken Shawarma order kiya via Zomato. Portion kam tha, thanda pohoch gaya. Phir bhi recommend karunga.",positive,REV_001012
"Hyderabad me Swiggy ka order diya Idli Sambar. Quantity kaafi thi, thik temperature. Phir bhi recommend karunga.",neutral,REV_001189
"Flipkart se Electric Kettle liya, quality flimsy. Delivery late thi, packaging kharab thi. Value for money.",negative,REV_010090
"Zomato pe Hakka Noodles mangwaya, theek thaak. Delivery on time thi thi, packaging kharab thi. Nahi lena chahiye tha.",neutral,REV_012257
"Denim Jeans ki stitching flimsy hai, color thoda fade. Exchange return slow tha. Disappointed ho gaya.",negative,REV_008398
nice quality but i feel slightly uncomfortable because of less air circulation,positive,ENG_012875
perfect entry level product into the apple ecosystem perfect for watching shows browsing the internet and medium level gaming,positive,ENG_023156
"Synthetic Matte Lipstick ka result average mila, fragrance pleasant. Price mehenga tha. Disappointed ho gaya.",neutral,REV_008319
"Swiggy se Rajma Chawal order kiya, taste fresh tha, delivery late thi. Packaging leak-proof thi. Must try.",negative,REV_009664
"Pune me Swiggy ka order diya Gulab Jamun. Quantity sahi thi, thik temperature. Must try.",negative,REV_003794
"Electric Kettle ka performance excellent tha, price mehenga tha. Warranty return helpful tha. Disappointed ho gaya.",neutral,REV_002798
"Amazon pe LED Bulb Pack purchase kiya, build badhiya hai. Packaging theek thi, delivery late thi. Value for money.",neutral,REV_004231
"Electric Kettle ka performance below average hai, price mehenga tha. Return replace theek tha. Phir bhi recommend karunga.",neutral,REV_004354
Margherita Pizza fresh tha aur Swiggy delivery on time thi thi. Price reasonable. Nahi lena chahiye tha.,neutral,REV_007709
"Hair Dryer ka performance theek hai, price mehenga tha. Return replace slow tha. Phir bhi recommend karunga.",neutral,REV_000621
"Synthetic Lucknow me Swiggy ka order diya Veg Thali. Quantity kam thi, thanda pohoch gaya. Phir bhi recommend karunga.",negative,REV_003673
"Synthetic Swiggy se Chicken Biryani order kiya, taste fresh tha, delivery bahut fast thi. Packaging leak-proof thi. Nahi lena chahiye tha.",neutral,REV_010083
"Synthetic Nykaa se Conditioner liya, skin pe feel greasy nahi hai. Packaging sahi thi. Delivery on time thi. Value for money.",neutral,REV_002546
"Flipkart se Steam Iron liya, quality solid. Delivery bahut fast thi, packaging theek thi. Value for money.",neutral,REV_002198
wonderful i am order big billion day 2022mrp 2600 high quality butterfly mixe,positive,ENG_015832
"Synthetic Pressure Cooker ka performance below average hai, price mehenga tha. Return replace slow tha. Must try.",neutral,REV_012656
the product is great but all the unboxing i have seen every laptop has an extra box protection but i didnt receive it so the original mac box had some dents for now the product seems great hoping for the best,positive,ENG_014469
"Synthetic LED Bulb Pack ka performance below average tha, price reasonable. Warranty return slow tha. Phir bhi recommend karunga.",neutral,REV_010311
"Amazon pe Powerbank purchase kiya, build solid hai. Packaging sahi thi, delivery late thi. Overall theek hai.",positive,REV_010363
"Nykaa se Conditioner liya, skin pe feel lightweight hai. Packaging theek thi. Delivery bahut fast thi. Disappointed ho gaya.",neutral,REV_009183
"Synthetic Price mehenga tha tha, Cotton T-Shirt overall okay okay. Disappointed ho gaya.",neutral,REV_008232
"Sunscreen SPF50 ka result decent mila, fragrance pleasant. Price zyada tha. Value for money.",neutral,REV_012663
"Myntra se Denim Jeans liya, size perfect tha aur fabric thick. Delivery on time thi. Phir bhi recommend karunga.",negative,REV_010941
"Amazon pe Desk Lamp purchase kiya, build average hai. Packaging sahi thi, delivery bahut fast thi. Value for money.",negative,REV_005704
best buyfirst time i ordered the delivery was quick but yhe steel drum was bent a bit so asked for replacement and the return was smooth and quick wirh quick delivery of the new product which is running wellthe batter becomes really smooth and in no time compared to our previous one,positive,ENG_027526
"Myntra se Formal Shirt liya, size thoda tight tha aur fabric rough. Delivery bahut fast thi. Disappointed ho gaya.",negative,REV_004306
good very nice product good bass thank you so much flipkart and customer care support very nice,positive,ENG_022455
Veg Pulao ka flavour overpowering tha. Zomato delivery late thi. Overall theek hai.,negative,REV_010445
"Synthetic Cotton T-Shirt ki stitching flimsy hai, color vibrant. Exchange return theek tha. Disappointed ho gaya.",neutral,REV_008740
Hakka Noodles ka flavour light tha. Zomato delivery on time thi. Nahi lena chahiye tha.,neutral,REV_004470
1 fastest delivery2 friendly attitude3 great packaging4 easy to assemblebut1 wood quality is too poor2 may not be long lasting,positive,ENG_036342
"Amazon pe Powerbank purchase kiya, build solid hai. Packaging kharab thi, delivery on time thi. Overall theek hai.",neutral,REV_012896
"Myntra se Running Shoes liya, size thoda tight tha aur fabric lightweight. Delivery bahut fast thi. Value for money.",negative,REV_006744
"Design simple hai, use karne me thoda complicated. Value for money.",neutral,REV_000429
"Zomato pe Samosa mangwaya, average. Delivery on time thi thi, packaging kharab thi. Disappointed ho gaya.",positive,REV_012931
"Synthetic Jaipur me Swiggy ka order diya Paneer Tikka. Quantity kaafi thi, thik temperature. Disappointed ho gaya.",neutral,REV_008897
"Restaurant se Paneer Tikka order kiya via Zomato. Portion kam tha, garam aaya. Phir bhi recommend karunga.",neutral,REV_001114
very nice product from samsung i loved it thank u flipkart and delivery boy gouthamk delivered nicely,positive,ENG_034559
might be some shortcomings on sound front but excellent sound for the discounted price it offers,positive,ENG_007352
"Synthetic Delhi me Swiggy ka order diya Cheeseburger. Quantity kam thi, thanda pohoch gaya. Value for money.",neutral,REV_006324
Idli Sambar fresh tha aur Swiggy delivery late thi thi. Price mehenga tha. Phir bhi recommend karunga.,negative,REV_012835
"Nykaa se Kajal liya, skin pe feel greasy nahi hai. Packaging kharab thi. Delivery on time thi. Overall theek hai.",negative,REV_012327
"Installation easy tha, overall disappointing. Must try.",positive,REV_004236
"Synthetic Flipkart se Mixer Grinder liya, quality flimsy. Delivery on time thi, packaging kharab thi. Nahi lena chahiye tha.",negative,REV_010383
"Synthetic Restaurant se Veg Pulao order kiya via Zomato. Portion kaafi tha, thik temperature. Phir bhi recommend karunga.",negative,REV_009416
"Flipkart se Bluetooth Speaker liya, quality solid. Delivery late thi, packaging theek thi. Value for money.",negative,REV_006787
"Synthetic Swiggy se Veg Thali order kiya, taste bland tha, delivery bahut fast thi. Packaging leak-proof thi. Disappointed ho gaya.",neutral,REV_000527
few seed packets are missing and not all seeds are getting germinated,positive,ENG_033593
"Nykaa se Shampoo liya, skin pe feel greasy nahi hai. Packaging theek thi. Delivery bahut fast thi. Overall theek hai.",negative,REV_011803
"Pressure Cooker ka performance theek tha, price zyada tha. Warranty return slow tha. Nahi lena chahiye tha.",neutral,REV_006460
"Hair Dryer ka performance excellent hai, price zyada tha. Return replace helpful tha. Must try.",positive,REV_001752
"Myntra se Sneakers liya, size loose tha aur fabric thick. Delivery on time thi. Nahi lena chahiye tha.",negative,REV_011769
"Swiggy se Masala Dosa order kiya, taste spicy tha, delivery late thi. Packaging leak-proof thi. Value for money.",negative,REV_012512
"Restaurant se Samosa order kiya via Zomato. Portion kaafi tha, thik temperature. Nahi lena chahiye tha.",positive,REV_000950
Butter Chicken ka flavour overpowering tha. Zomato delivery bahut fast thi. Phir bhi recommend karunga.,neutral,REV_000062
best tablet in this price display quality is better than expected and,positive,ENG_023519
"Synthetic Flipkart se Mixer Grinder liya, quality flimsy. Delivery bahut fast thi, packaging leak-proof thi. Disappointed ho gaya.",neutral,REV_007106
"Synthetic Amazon pe Mixer Grinder purchase kiya, build badhiya hai. Packaging kharab thi, delivery bahut fast thi. Value for money.",neutral,REV_006871
"Kurta Set ki stitching average hai, color thoda fade. Exchange return helpful tha. Value for money.",negative,REV_007435
"Swiggy se Veg Thali order kiya, taste bahut achha tha, delivery on time thi. Packaging leak-proof thi. Must try.",positive,REV_006771
"Synthetic Flipkart se Bluetooth Speaker liya, quality flimsy. Delivery bahut fast thi, packaging theek thi. Nahi lena chahiye tha.",neutral,REV_006150
"LED Bulb Pack ka performance mast hai, price zyada tha. Return replace helpful tha. Value for money.",negative,REV_007701
"Synthetic Face Serum ka result average mila, fragrance mild. Price reasonable. Overall theek hai.",negative,REV_008191
this shoe is very very good i liked this clog thanks flipkart for this amezing product,positive,ENG_012889
"Zomato pe Chole Bhature mangwaya, fresh. Delivery on time thi thi, packaging sahi thi. Disappointed ho gaya.",positive,REV_009965
"Synthetic Flipkart se Powerbank liya, quality solid. Delivery on time thi, packaging sahi thi. Nahi lena chahiye tha.",neutral,REV_005438
"Amazon pe Electric Kettle purchase kiya, build solid hai. Packaging leak-proof thi, delivery late thi. Must try.",neutral,REV_011212
good mobile but media sounds goes off some times even in full volume only restart brings the sound back except that all good,positive,ENG_017338
"LED Bulb Pack ka performance mast tha, price mehenga tha. Warranty return theek tha. Nahi lena chahiye tha.",negative,REV_012687
"Synthetic Pune me Swiggy ka order diya Rajma Chawal. Quantity kam thi, thanda pohoch gaya. Overall theek hai.",neutral,REV_004341
"Synthetic Lucknow me Swiggy ka order diya Margherita Pizza. Quantity kaafi thi, thik temperature. Disappointed ho gaya.",neutral,REV_007736
"Nykaa se Moisturizer liya, skin pe feel lightweight hai. Packaging kharab thi. Delivery bahut fast thi. Nahi lena chahiye tha.",negative,REV_005349
"Synthetic Mixer Grinder ka performance excellent hai, price mehenga tha. Return replace theek tha. Phir bhi recommend karunga.",negative,REV_008676
"Mixer Grinder ka performance mast tha, price mehenga tha. Warranty return theek tha. Nahi lena chahiye tha.",negative,REV_000017
"Myntra se Sneakers liya, size loose tha aur fabric thick. Delivery on time thi. Must try.",negative,REV_006992
Veg Thali fresh tha aur Swiggy delivery on time thi thi. Price zyada tha. Nahi lena chahiye tha.,negative,REV_005700
"Swiggy se Idli Sambar order kiya, taste spicy tha, delivery late thi. Packaging leak-proof thi. Must try.",negative,REV_009428
"Swiggy se Gulab Jamun order kiya, taste bahut achha tha, delivery on time thi. Packaging kharab thi. Nahi lena chahiye tha.",neutral,REV_002208
"Pressure Cooker ka performance excellent hai, price zyada tha. Return replace theek tha. Disappointed ho gaya.",positive,REV_011641
"Hoodie ki stitching badhiya hai, color thoda fade. Exchange return helpful tha. Disappointed ho gaya.",neutral,REV_010744
"Flipkart se Steam Iron liya, quality solid. Delivery on time thi, packaging leak-proof thi. Overall theek hai.",positive,REV_000180
"Delhi me Swiggy ka order diya Margherita Pizza. Quantity kam thi, thanda pohoch gaya. Value for money.",neutral,REV_010506
"Swiggy se Veg Thali order kiya, taste bahut achha tha, delivery bahut fast thi. Packaging theek thi. Disappointed ho gaya.",positive,REV_000114
Paneer Tikka ka flavour rich tha. Zomato delivery late thi. Value for money.,negative,REV_006326
"Chennai me Swiggy ka order diya Masala Dosa. Quantity sahi thi, thik temperature. Disappointed ho gaya.",neutral,REV_001873
Tandoori Roti ka flavour balanced tha. Zomato delivery on time thi. Disappointed ho gaya.,neutral,REV_007443
"Myntra se Anarkali Dress liya, size thoda tight tha aur fabric soft. Delivery bahut fast thi. Nahi lena chahiye tha.",negative,REV_004405
brilliant tv in 18k picture quality is great it just dont have enough brightness the sound is loud enough i noticed these cons low brightness connection keeps dropping off from screen cast bluetooth connection also drops sometime 1gb ram is slight less doesnt seem something that can be used excessively pros best in price beautiful picture qualityworks above expectations if used lightly my piece of advice go for it if you want a budget smart tv,positive,ENG_020595
windows 11 is compatible for this system always asking restart required,positive,ENG_014764
"Synthetic Powerbank ka performance theek hai, price reasonable. Return replace slow tha. Phir bhi recommend karunga.",neutral,REV_002279
"Synthetic Nykaa se Kajal liya, skin pe feel greasy nahi hai. Packaging sahi thi. Delivery on time thi. Value for money.",neutral,REV_001085
"Zomato pe Chole Bhature mangwaya, fresh. Delivery late thi thi, packaging leak-proof thi. Value for money.",negative,REV_003729
"Flipkart se Hair Dryer liya, quality badhiya. Delivery bahut fast thi, packaging kharab thi. Overall theek hai.",negative,REV_010847
"Moisturizer ka result visible mila, fragrance mild. Price zyada tha. Nahi lena chahiye tha.",negative,REV_009954
"Synthetic Conditioner ka result average mila, fragrance strong. Price mehenga tha. Nahi lena chahiye tha.",neutral,REV_012764
"Shampoo ka result visible mila, fragrance strong. Price zyada tha. Disappointed ho gaya.",neutral,REV_001617
"Myntra se Track Pants liya, size perfect tha aur fabric thick. Delivery late thi. Value for money.",negative,REV_008880
very bad product very high bass lowers the quality of real music andsmall cushions makes ears get pained after use of 510 minutes,positive,ENG_001522
it is a very good product good picture quality and good sound quality,positive,ENG_024587
"Zomato pe Butter Chicken mangwaya, theek thaak. Delivery on time thi thi, packaging kharab thi. Must try.",neutral,REV_010967
"Flipkart se Mixer Grinder liya, quality average. Delivery bahut fast thi, packaging sahi thi. Value for money.",neutral,REV_009538
do not buy quality is not good after single use it will be showing its colours,positive,ENG_015709
"Electric Kettle ka performance below average hai, price mehenga tha. Return replace slow tha. Nahi lena chahiye tha.",positive,REV_000485
boat is always provide premium sound quality whether it is earphone or soundbar performance of this product is beyond expectations really amazing for music movie and gaming it has160 w rms soundbar with 400 w subwoofer better than home theatre actually if you are love bass then buy it thanks boat,positive,ENG_022830
"Myntra se Sneakers liya, size thoda tight tha aur fabric soft. Delivery bahut fast thi. Must try.",negative,REV_011137
"Trimmer ka performance theek tha, price reasonable. Warranty return slow tha. Disappointed ho gaya.",neutral,REV_005151
"Zomato pe Hakka Noodles mangwaya, bland. Delivery on time thi thi, packaging kharab thi. Value for money.",positive,REV_000342
